match_id,bucket,latency_s,jump_abs
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.249851289,0.059626437423111245
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,22.69711846,0.07036335982646791
daa79899-8a5b-4503-9fdb-4dbefe563321,point: regular,0.235955726,0.07036335982646791
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.177010373,0.07036335982646791
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,3.717185845,0.07787121659401408
daa79899-8a5b-4503-9fdb-4dbefe563321,point: regular,0.286287334,0.07787121659401408
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.217542871,0.07787121659401408
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,8.166821883,0.08165180254183357
daa79899-8a5b-4503-9fdb-4dbefe563321,point: regular,0.359537114,0.08165180254183357
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.286193731,0.08165180254183357
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,2.593887419,0.08294883842784795
daa79899-8a5b-4503-9fdb-4dbefe563321,point: regular,0.219181962,0.08294883842784795
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.14565292,0.08294883842784795
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
